Date,Footfall
26/08/2014,25199
26/08/2014,11342
27/08/2014,2043
27/08/2014,17219
27/08/2014,3693
27/08/2014,21656
27/08/2014,12976
28/08/2014,1863
28/08/2014,16367
28/08/2014,4096
28/08/2014,13406
28/08/2014,9231
29/08/2014,2255
29/08/2014,17957
29/08/2014,3839
29/08/2014,18933
29/08/2014,9797
30/08/2014,2426
30/08/2014,21756
30/08/2014,5034
30/08/2014,26967
30/08/2014,17895
31/08/2014,1347
31/08/2014,12866
31/08/2014,2767
31/08/2014,17451
31/08/2014,10756
1/9/2014,1655
1/9/2014,15510
1/9/2014,3181
1/9/2014,19433
1/9/2014,8653
2/9/2014,1698
2/9/2014,13905
2/9/2014,3311
2/9/2014,12529
2/9/2014,8829
3/9/2014,1527
3/9/2014,13777
3/9/2014,2955
3/9/2014,21256
3/9/2014,7775
4/9/2014,1507
4/9/2014,14022
4/9/2014,3301
4/9/2014,15850
4/9/2014,8394
5/9/2014,2066
5/9/2014,15145
5/9/2014,4001
5/9/2014,17656
5/9/2014,9618
6/9/2014,1890
6/9/2014,17543
6/9/2014,4282
6/9/2014,23667
6/9/2014,14781
7/9/2014,1286
7/9/2014,13272
7/9/2014,3125
7/9/2014,22772
7/9/2014,10115
8/9/2014,1665
8/9/2014,13030
8/9/2014,3290
8/9/2014,24428
8/9/2014,9123
9/9/2014,1716
9/9/2014,13203
9/9/2014,3053
9/9/2014,12675
9/9/2014,8675
10/9/2014,1683
10/9/2014,13690
10/9/2014,3500
10/9/2014,13968
10/9/2014,8739
11/9/2014,1715
11/9/2014,12734
11/9/2014,3442
11/9/2014,21467
11/9/2014,8934
12/9/2014,1766
12/9/2014,14856
12/9/2014,3854
12/9/2014,19316
12/9/2014,9896
13/09/2014,2032
13/09/2014,15362
13/09/2014,4505
13/09/2014,23154
13/09/2014,12535
14/09/2014,1199
14/09/2014,13882
14/09/2014,2838
14/09/2014,9971
14/09/2014,10695
15/09/2014,1489
15/09/2014,13002
15/09/2014,2908
15/09/2014,17023
15/09/2014,8458
16/09/2014,1585
16/09/2014,13490
16/09/2014,2999
16/09/2014,13433
16/09/2014,8702
17/09/2014,1613
17/09/2014,13355
17/09/2014,2975
17/09/2014,12330
17/09/2014,8225
18/09/2014,1669
18/09/2014,13180
18/09/2014,3171
18/09/2014,13248
18/09/2014,8897
19/09/2014,1898
19/09/2014,14590
19/09/2014,3719
19/09/2014,15222
19/09/2014,9204
20/09/2014,2182
20/09/2014,21504
20/09/2014,4620
20/09/2014,28110
20/09/2014,16212
21/09/2014,1392
21/09/2014,13083
21/09/2014,2530
21/09/2014,18235
21/09/2014,10566
22/09/2014,1628
22/09/2014,13228
22/09/2014,3012
22/09/2014,18041
22/09/2014,8822
23/09/2014,1407
23/09/2014,12433
23/09/2014,2525
23/09/2014,11231
23/09/2014,8119
24/09/2014,1426
24/09/2014,13052
24/09/2014,3104
24/09/2014,13424
24/09/2014,8503
25/09/2014,1474
25/09/2014,12987
25/09/2014,3131
25/09/2014,10320
25/09/2014,8153
26/09/2014,1990
26/09/2014,15034
26/09/2014,3737
26/09/2014,17757
26/09/2014,9992
27/09/2014,1242
27/09/2014,22959
27/09/2014,4715
27/09/2014,19387
27/09/2014,17098
28/09/2014,1158
28/09/2014,13928
28/09/2014,3038
28/09/2014,19401
28/09/2014,10521
1/10/2014,1557
1/10/2014,13845
1/10/2014,3158
1/10/2014,17255
1/10/2014,8019
2/10/2014,1477
2/10/2014,13451
2/10/2014,3445
2/10/2014,18346
2/10/2014,8668
3/10/2014,1849
3/10/2014,15124
3/10/2014,3735
3/10/2014,16371
3/10/2014,9819
4/10/2014,1979
4/10/2014,19967
4/10/2014,4504
4/10/2014,18742
4/10/2014,16162
5/10/2014,1358
5/10/2014,14076
5/10/2014,2745
5/10/2014,20354
5/10/2014,10868
29/09/2014,1241
29/09/2014,12467
29/09/2014,2941
29/09/2014,10435
29/09/2014,6754
30/09/2014,1596
30/09/2014,14037
30/09/2014,3469
30/09/2014,12187
30/09/2014,8008
6/10/2014,1341
6/10/2014,9147
6/10/2014,2668
6/10/2014,8569
6/10/2014,4952
7/10/2014,1694
7/10/2014,11644
7/10/2014,2817
7/10/2014,16916
7/10/2014,7258
8/10/2014,1461
8/10/2014,12986
8/10/2014,3300
8/10/2014,11191
8/10/2014,7530
9/10/2014,1597
9/10/2014,12805
9/10/2014,3247
9/10/2014,19955
9/10/2014,7220
10/10/2014,1713
10/10/2014,13713
10/10/2014,4247
10/10/2014,14376
10/10/2014,9177
11/10/2014,2034
11/10/2014,21236
11/10/2014,5614
11/10/2014,28584
11/10/2014,16427
12/10/2014,1469
12/10/2014,13865
12/10/2014,2870
12/10/2014,14343
12/10/2014,9744
13/10/2014,1498
13/10/2014,11717
13/10/2014,2910
13/10/2014,10253
13/10/2014,7460
14/10/2014,1680
14/10/2014,10872
14/10/2014,3118
14/10/2014,12794
14/10/2014,7939
15/10/2014,1807
15/10/2014,13268
15/10/2014,3081
15/10/2014,10976
15/10/2014,7406
16/10/2014,1871
16/10/2014,12692
16/10/2014,3393
16/10/2014,26426
16/10/2014,7076
17/10/2014,2018
17/10/2014,14110
17/10/2014,4131
17/10/2014,17036
17/10/2014,9228
18/10/2014,2508
18/10/2014,22058
18/10/2014,4818
18/10/2014,17421
18/10/2014,16488
19/10/2014,1554
19/10/2014,13284
19/10/2014,2766
19/10/2014,12161
19/10/2014,8941
20/10/2014,1623
20/10/2014,11812
20/10/2014,2826
20/10/2014,11617
20/10/2014,7088
21/10/2014,1839
21/10/2014,11409
21/10/2014,3253
21/10/2014,18162
21/10/2014,7269
22/10/2014,1825
22/10/2014,12689
22/10/2014,3248
22/10/2014,11112
22/10/2014,8113
23/10/2014,1773
23/10/2014,12739
23/10/2014,2877
23/10/2014,12155
23/10/2014,8234
24/10/2014,2281
24/10/2014,14996
24/10/2014,3663
24/10/2014,12922
24/10/2014,9863
25/10/2014,2771
25/10/2014,22034
25/10/2014,4820
25/10/2014,21488
25/10/2014,16521
26/10/2014,1836
26/10/2014,14394
26/10/2014,3086
26/10/2014,13619
26/10/2014,12726
1/11/2014,2737
1/11/2014,21070
1/11/2014,5733
1/11/2014,21375
1/11/2014,17584
2/11/2014,1565
2/11/2014,12290
2/11/2014,2549
2/11/2014,14947
2/11/2014,11064
27/10/2014,1921
27/10/2014,16808
27/10/2014,3369
27/10/2014,16931
27/10/2014,12691
28/10/2014,1978
28/10/2014,16876
28/10/2014,3608
28/10/2014,15430
28/10/2014,12408
29/10/2014,2465
29/10/2014,19016
29/10/2014,4077
29/10/2014,18743
29/10/2014,13812
30/10/2014,2323
30/10/2014,16868
30/10/2014,3985
30/10/2014,19299
30/10/2014,14177
31/10/2014,2977
31/10/2014,18783
31/10/2014,4722
31/10/2014,22791
31/10/2014,15372
3/11/2014,1799
3/11/2014,12436
3/11/2014,3340
3/11/2014,13771
3/11/2014,7394
4/11/2014,1779
4/11/2014,12290
4/11/2014,2973
4/11/2014,10106
4/11/2014,6866
5/11/2014,1880
5/11/2014,12292
5/11/2014,3405
5/11/2014,12540
5/11/2014,7418
6/11/2014,1841
6/11/2014,11427
6/11/2014,3021
6/11/2014,8461
6/11/2014,7341
7/11/2014,1944
7/11/2014,10197
7/11/2014,3959
7/11/2014,10231
7/11/2014,9175
8/11/2014,2508
8/11/2014,19360
8/11/2014,4650
8/11/2014,14561
8/11/2014,13293
9/11/2014,1542
9/11/2014,15157
9/11/2014,3213
9/11/2014,11308
9/11/2014,11150
10/11/2014,1782
10/11/2014,12236
10/11/2014,3096
10/11/2014,8138
10/11/2014,7223
11/11/2014,1870
11/11/2014,11564
11/11/2014,2924
11/11/2014,8225
11/11/2014,7509
12/11/2014,1952
12/11/2014,11237
12/11/2014,3103
12/11/2014,8964
12/11/2014,7880
13/11/2014,1908
13/11/2014,12247
13/11/2014,3159
13/11/2014,9794
13/11/2014,8210
14/11/2014,2197
14/11/2014,12254
14/11/2014,3471
14/11/2014,10095
14/11/2014,6689
15/11/2014,2670
15/11/2014,20963
15/11/2014,4932
15/11/2014,17629
15/11/2014,18961
16/11/2014,1497
16/11/2014,13438
16/11/2014,2610
16/11/2014,9188
16/11/2014,11452
17/11/2014,1855
17/11/2014,11810
17/11/2014,2734
17/11/2014,10895
17/11/2014,7202
18/11/2014,1887
18/11/2014,11752
18/11/2014,2791
18/11/2014,10184
18/11/2014,7504
19/11/2014,1879
19/11/2014,
19/11/2014,3032
19/11/2014,9575
19/11/2014,7534
20/11/2014,1835
20/11/2014,12733
20/11/2014,3005
20/11/2014,10383
20/11/2014,8343
21/11/2014,2291
21/11/2014,13905
21/11/2014,3581
21/11/2014,11369
21/11/2014,9698
22/11/2014,2512
22/11/2014,20776
22/11/2014,5121
22/11/2014,16122
22/11/2014,18281
23/11/2014,1608
23/11/2014,14470
23/11/2014,2815
23/11/2014,8651
23/11/2014,11649
24/11/2014,1868
24/11/2014,12974
24/11/2014,2860
24/11/2014,10070
24/11/2014,7967
25/11/2014,1677
25/11/2014,13034
25/11/2014,2780
25/11/2014,10103
25/11/2014,7507
26/11/2014,1782
26/11/2014,12472
26/11/2014,3164
26/11/2014,10150
26/11/2014,8023
27/11/2014,1975
27/11/2014,13283
27/11/2014,3241
27/11/2014,14749
27/11/2014,10167
28/11/2014,2409
28/11/2014,18274
28/11/2014,4196
28/11/2014,18012
28/11/2014,14623
29/11/2014,2682
29/11/2014,26061
29/11/2014,5642
29/11/2014,25199
29/11/2014,22934
30/11/2014,1546
30/11/2014,18609
30/11/2014,3575
30/11/2014,16511
30/11/2014,15815
1/12/2014,1735
1/12/2014,15983
1/12/2014,2908
1/12/2014,14573
1/12/2014,10313
2/12/2014,1977
2/12/2014,14009
2/12/2014,2922
2/12/2014,13326
2/12/2014,8891
3/12/2014,1889
3/12/2014,15583
3/12/2014,3453
3/12/2014,14322
3/12/2014,9718
4/12/2014,2011
4/12/2014,15628
4/12/2014,3243
4/12/2014,14406
4/12/2014,11323
5/12/2014,2217
5/12/2014,17888
5/12/2014,4335
5/12/2014,15778
5/12/2014,14020
6/12/2014,2327
6/12/2014,25355
6/12/2014,5356
6/12/2014,23497
6/12/2014,22765
7/12/2014,1615
7/12/2014,16338
7/12/2014,2968
7/12/2014,14037
7/12/2014,14849
8/12/2014,1724
8/12/2014,15984
8/12/2014,2902
8/12/2014,13764
8/12/2014,10241
9/12/2014,1933
9/12/2014,14958
9/12/2014,2931
9/12/2014,11659
9/12/2014,9415
10/12/2014,2014
10/12/2014,12806
10/12/2014,2835
10/12/2014,10598
10/12/2014,9695
11/12/2014,1238
11/12/2014,13672
11/12/2014,3296
11/12/2014,12346
11/12/2014,10559
12/12/2014,1212
12/12/2014,16772
12/12/2014,4106
12/12/2014,15154
12/12/2014,12701
13/12/2014,1374
13/12/2014,24232
13/12/2014,5502
13/12/2014,19429
13/12/2014,21473
14/12/2014,625
14/12/2014,16915
14/12/2014,2831
14/12/2014,13959
14/12/2014,13901
15/12/2014,1723
15/12/2014,16675
15/12/2014,2933
15/12/2014,13531
15/12/2014,10666
16/12/2014,1875
16/12/2014,15716
16/12/2014,2852
16/12/2014,12121
16/12/2014,9260
17/12/2014,1522
17/12/2014,15589
17/12/2014,3343
17/12/2014,12242
17/12/2014,10619
18/12/2014,1854
18/12/2014,15645
18/12/2014,3610
18/12/2014,12740
18/12/2014,11597
19/12/2014,2479
19/12/2014,19107
19/12/2014,4259
19/12/2014,13885
19/12/2014,13007
20/12/2014,2423
20/12/2014,23630
20/12/2014,4590
20/12/2014,17348
20/12/2014,19204
21/12/2014,1519
21/12/2014,16979
21/12/2014,3218
21/12/2014,13359
21/12/2014,14092
22/12/2014,2098
22/12/2014,22051
22/12/2014,4170
22/12/2014,14791
22/12/2014,14497
23/12/2014,2148
23/12/2014,18832
23/12/2014,3750
23/12/2014,15731
23/12/2014,12894
24/12/2014,1975
24/12/2014,18291
24/12/2014,3188
24/12/2014,13374
24/12/2014,13278
25/12/2014,184
25/12/2014,1107
25/12/2014,789
25/12/2014,710
25/12/2014,1679
26/12/2014,1276
26/12/2014,13423
26/12/2014,2181
26/12/2014,6574
26/12/2014,10243
27/12/2014,1557
27/12/2014,18091
27/12/2014,3415
27/12/2014,13525
27/12/2014,17588
28/12/2014,2099
28/12/2014,12663
28/12/2014,3052
28/12/2014,9243
28/12/2014,11518
1/1/2015,771
1/1/2015,6545
1/1/2015,2314
1/1/2015,3851
1/1/2015,7773
2/1/2015,1511
2/1/2015,17101
2/1/2015,3456
2/1/2015,12796
2/1/2015,13074
3/1/2015,1186
3/1/2015,17170
3/1/2015,3559
3/1/2015,10136
3/1/2015,12464
4/1/2015,713
4/1/2015,9645
4/1/2015,2264
4/1/2015,6487
4/1/2015,7377
29/12/2014,1215
29/12/2014,18448
29/12/2014,3723
29/12/2014,14419
29/12/2014,15168
30/12/2014,1478
30/12/2014,17101
30/12/2014,3788
30/12/2014,13104
30/12/2014,12791
31/12/2014,1477
31/12/2014,11657
31/12/2014,3911
31/12/2014,10876
31/12/2014,12769
5/1/2015,966
5/1/2015,11077
5/1/2015,2465
5/1/2015,8930
5/1/2015,5472
6/1/2015,1006
6/1/2015,9656
6/1/2015,2546
6/1/2015,6997
6/1/2015,5373
7/1/2015,1073
7/1/2015,9369
7/1/2015,2531
7/1/2015,6277
7/1/2015,5059
8/1/2015,1156
8/1/2015,9731
8/1/2015,2701
8/1/2015,9357
8/1/2015,5077
9/1/2015,1403
9/1/2015,9527
9/1/2015,3022
9/1/2015,7345
9/1/2015,6137
10/1/2015,1732
10/1/2015,14965
10/1/2015,3756
10/1/2015,11499
10/1/2015,12163
11/1/2015,1063
11/1/2015,8763
11/1/2015,1892
11/1/2015,4807
11/1/2015,6733
12/1/2015,1030
12/1/2015,8746
12/1/2015,2358
12/1/2015,6287
12/1/2015,4592
13/01/2015,1205
13/01/2015,9010
13/01/2015,2488
13/01/2015,8046
13/01/2015,4802
14/01/2015,968
14/01/2015,9341
14/01/2015,2766
14/01/2015,8166
14/01/2015,5081
15/01/2015,560
15/01/2015,9329
15/01/2015,2694
15/01/2015,8352
15/01/2015,5076
16/01/2015,723
16/01/2015,9601
16/01/2015,3112
16/01/2015,10583
16/01/2015,6387
17/01/2015,1342
17/01/2015,15131
17/01/2015,4011
17/01/2015,13484
17/01/2015,13641
18/01/2015,972
18/01/2015,9094
18/01/2015,2191
18/01/2015,5456
18/01/2015,7743
19/01/2015,1152
19/01/2015,8657
19/01/2015,2346
19/01/2015,7044
19/01/2015,4598
20/01/2015,1251
20/01/2015,9290
20/01/2015,2467
20/01/2015,7233
20/01/2015,4991
21/01/2015,945
21/01/2015,7168
21/01/2015,2953
21/01/2015,6773
21/01/2015,4310
22/01/2015,1330
22/01/2015,9128
22/01/2015,2746
22/01/2015,8133
22/01/2015,5457
23/01/2015,1792
23/01/2015,10427
23/01/2015,3502
23/01/2015,11117
23/01/2015,7423
24/01/2015,1993
24/01/2015,17789
24/01/2015,5085
24/01/2015,17021
24/01/2015,15824
25/01/2015,1300
25/01/2015,10195
25/01/2015,2243
25/01/2015,6320
25/01/2015,8697
1/2/2015,1377
1/2/2015,11421
1/2/2015,2613
1/2/2015,6498
1/2/2015,8634
26/01/2015,1451
26/01/2015,9633
26/01/2015,2532
26/01/2015,7390
26/01/2015,5737
27/01/2015,1444
27/01/2015,9518
27/01/2015,2502
27/01/2015,7506
27/01/2015,5475
28/01/2015,1339
28/01/2015,8337
28/01/2015,2597
28/01/2015,6570
28/01/2015,4482
29/01/2015,1589
29/01/2015,8332
29/01/2015,2767
29/01/2015,6417
29/01/2015,4697
30/01/2015,1657
30/01/2015,11199
30/01/2015,4056
30/01/2015,12683
30/01/2015,7433
31/01/2015,2212
31/01/2015,18681
31/01/2015,5118
31/01/2015,14075
31/01/2015,15767
2/2/2015,1253
2/2/2015,10180
2/2/2015,2542
2/2/2015,11336
2/2/2015,5070
3/2/2015,1164
3/2/2015,9766
3/2/2015,2975
3/2/2015,10046
3/2/2015,5210
4/2/2015,1257
4/2/2015,9379
4/2/2015,3078
4/2/2015,8952
4/2/2015,5188
5/2/2015,1389
5/2/2015,9474
5/2/2015,2719
5/2/2015,7502
5/2/2015,5655
6/2/2015,1415
6/2/2015,11153
6/2/2015,4271
6/2/2015,14262
6/2/2015,7839
7/2/2015,1995
7/2/2015,17921
7/2/2015,5192
7/2/2015,16127
7/2/2015,13143
8/2/2015,1097
8/2/2015,10980
8/2/2015,3180
8/2/2015,10310
8/2/2015,9225
9/2/2015,1578
9/2/2015,10080
9/2/2015,3428
9/2/2015,12070
9/2/2015,5759
10/2/2015,1363
10/2/2015,10268
10/2/2015,2805
10/2/2015,7700
10/2/2015,5552
11/2/2015,1559
11/2/2015,10984
11/2/2015,2873
11/2/2015,7696
11/2/2015,5988
12/2/2015,1501
12/2/2015,11501
12/2/2015,2823
12/2/2015,8171
12/2/2015,6147
13/02/2015,1338
13/02/2015,12813
13/02/2015,3848
13/02/2015,10176
13/02/2015,8272
14/02/2015,1130
14/02/2015,19123
14/02/2015,4832
14/02/2015,17939
14/02/2015,18187
15/02/2015,865
15/02/2015,11036
15/02/2015,3064
15/02/2015,11568
15/02/2015,10729
16/02/2015,981
16/02/2015,14074
16/02/2015,3623
16/02/2015,10711
16/02/2015,9928
17/02/2015,1145
17/02/2015,15275
17/02/2015,4011
17/02/2015,20817
17/02/2015,10619
18/02/2015,1012
18/02/2015,15439
18/02/2015,4012
18/02/2015,14130
18/02/2015,11800
19/02/2015,961
19/02/2015,13401
19/02/2015,3934
19/02/2015,11363
19/02/2015,10481
20/02/2015,1434
20/02/2015,16442
20/02/2015,4316
20/02/2015,17352
20/02/2015,13044
21/02/2015,1499
21/02/2015,19531
21/02/2015,5663
21/02/2015,21809
21/02/2015,18148
22/02/2015,857
22/02/2015,8046
22/02/2015,2175
22/02/2015,5596
22/02/2015,7627
1/3/2015,914
1/3/2015,10514
1/3/2015,2517
1/3/2015,7858
1/3/2015,8169
23/02/2015,1091
23/02/2015,9433
23/02/2015,2608
23/02/2015,10588
23/02/2015,5789
24/02/2015,1051
24/02/2015,9461
24/02/2015,2895
24/02/2015,11428
24/02/2015,5453
25/02/2015,915
25/02/2015,10909
25/02/2015,2862
25/02/2015,10318
25/02/2015,6240
26/02/2015,1039
26/02/2015,10755
26/02/2015,2845
26/02/2015,9085
26/02/2015,5998
27/02/2015,1236
27/02/2015,13320
27/02/2015,3949
27/02/2015,14924
27/02/2015,8972
28/02/2015,1783
28/02/2015,20287
28/02/2015,4880
28/02/2015,15209
28/02/2015,16496
2/3/2015,917
2/3/2015,9874
2/3/2015,2341
2/3/2015,8211
2/3/2015,5647
3/3/2015,1018
3/3/2015,10235
3/3/2015,2694
3/3/2015,10124
3/3/2015,5309
4/3/2015,967
4/3/2015,11603
4/3/2015,3489
4/3/2015,13624
4/3/2015,5896
5/3/2015,912
5/3/2015,10804
5/3/2015,2762
5/3/2015,8754
5/3/2015,6710
6/3/2015,1371
6/3/2015,12869
6/3/2015,3953
6/3/2015,13606
6/3/2015,8464
7/3/2015,1118
7/3/2015,22386
7/3/2015,4698
7/3/2015,19203
7/3/2015,16514
8/3/2015,887
8/3/2015,11551
8/3/2015,2268
8/3/2015,8355
8/3/2015,9374
9/3/2015,1202
9/3/2015,9966
9/3/2015,2593
9/3/2015,6476
9/3/2015,5871
10/3/2015,1200
10/3/2015,12205
10/3/2015,3124
10/3/2015,14785
10/3/2015,6751
11/3/2015,841
11/3/2015,11416
11/3/2015,2975
11/3/2015,10173
11/3/2015,6570
12/3/2015,1256
12/3/2015,12214
12/3/2015,3171
12/3/2015,14401
12/3/2015,7092
13/03/2015,982
13/03/2015,14067
13/03/2015,3748
13/03/2015,12544
13/03/2015,8524
14/03/2015,1135
14/03/2015,22493
14/03/2015,4740
14/03/2015,16560
14/03/2015,16117
15/03/2015,695
15/03/2015,11584
15/03/2015,2486
15/03/2015,7702
15/03/2015,8637
16/03/2015,747
16/03/2015,11374
16/03/2015,2579
16/03/2015,7302
16/03/2015,6118
17/03/2015,738
17/03/2015,10670
17/03/2015,2843
17/03/2015,9393
17/03/2015,6916
18/03/2015,867
18/03/2015,11663
18/03/2015,2671
18/03/2015,8019
18/03/2015,6273
19/03/2015,755
19/03/2015,11667
19/03/2015,3027
19/03/2015,9620
19/03/2015,6206
20/03/2015,1118
20/03/2015,12758
20/03/2015,3639
20/03/2015,13070
20/03/2015,8494
21/03/2015,1183
21/03/2015,20385
21/03/2015,4661
21/03/2015,14665
21/03/2015,14925
22/03/2015,880
22/03/2015,11387
22/03/2015,2839
22/03/2015,9489
22/03/2015,8842
23/03/2015,821
23/03/2015,11545
23/03/2015,2750
23/03/2015,8031
23/03/2015,6863
24/03/2015,1378
24/03/2015,10361
24/03/2015,2831
24/03/2015,7998
24/03/2015,6445
25/03/2015,910
25/03/2015,11608
25/03/2015,3102
25/03/2015,9618
25/03/2015,7176
26/03/2015,915
26/03/2015,10730
26/03/2015,3029
26/03/2015,8282
26/03/2015,6562
27/03/2015,1884
27/03/2015,13142
27/03/2015,4017
27/03/2015,10958
27/03/2015,8864
28/03/2015,2242
28/03/2015,18931
28/03/2015,4720
28/03/2015,12514
28/03/2015,14965
29/03/2015,988
29/03/2015,9492
29/03/2015,2342
29/03/2015,5581
29/03/2015,8644
1/4/2015,1777
1/4/2015,14265
1/4/2015,3039
1/4/2015,9819
1/4/2015,8656
2/4/2015,1819
2/4/2015,15479
2/4/2015,4107
2/4/2015,15591
2/4/2015,9590
3/4/2015,1651
3/4/2015,15131
3/4/2015,3844
3/4/2015,16480
3/4/2015,14237
4/4/2015,2198
4/4/2015,22719
4/4/2015,4924
4/4/2015,23285
4/4/2015,17869
5/4/2015,1401
5/4/2015,11450
5/4/2015,3616
5/4/2015,13955
5/4/2015,11052
30/03/2015,1785
30/03/2015,13680
30/03/2015,3005
30/03/2015,9677
30/03/2015,8265
31/03/2015,1815
31/03/2015,10826
31/03/2015,3092
31/03/2015,9525
31/03/2015,7657
6/4/2015,1672
6/4/2015,16750
6/4/2015,4252
6/4/2015,19086
6/4/2015,12142
7/4/2015,1764
7/4/2015,16588
7/4/2015,3903
7/4/2015,13566
7/4/2015,11134
8/4/2015,1783
8/4/2015,17359
8/4/2015,4133
8/4/2015,14587
8/4/2015,9665
9/4/2015,2167
9/4/2015,16946
9/4/2015,4290
9/4/2015,16845
9/4/2015,10668
10/4/2015,2136
10/4/2015,18244
10/4/2015,4396
10/4/2015,17756
10/4/2015,11783
11/4/2015,2059
11/4/2015,18182
11/4/2015,5455
11/4/2015,18504
11/4/2015,13535
12/4/2015,1285
12/4/2015,9213
12/4/2015,2263
12/4/2015,5884
12/4/2015,7825
13/04/2015,1673
13/04/2015,12277
13/04/2015,3253
13/04/2015,10267
13/04/2015,7633
14/04/2015,1602
14/04/2015,12618
14/04/2015,3197
14/04/2015,9032
14/04/2015,9850
15/04/2015,1745
15/04/2015,12812
15/04/2015,3164
15/04/2015,7995
15/04/2015,7573
16/04/2015,1775
16/04/2015,13462
16/04/2015,3252
16/04/2015,8351
16/04/2015,7925
17/04/2015,2159
17/04/2015,14497
17/04/2015,4673
17/04/2015,12145
17/04/2015,8802
18/04/2015,2412
18/04/2015,20112
18/04/2015,5862
18/04/2015,19866
18/04/2015,13801
19/04/2015,1399
19/04/2015,10144
19/04/2015,2519
19/04/2015,6555
19/04/2015,8099
20/04/2015,1585
20/04/2015,12933
20/04/2015,2992
20/04/2015,10401
20/04/2015,6406
21/04/2015,1608
21/04/2015,11805
21/04/2015,3516
21/04/2015,11410
21/04/2015,6454
22/04/2015,1696
22/04/2015,11367
22/04/2015,3581
22/04/2015,10228
22/04/2015,6946
23/04/2015,1772
23/04/2015,10183
23/04/2015,3383
23/04/2015,11061
23/04/2015,6544
24/04/2015,2473
24/04/2015,14401
24/04/2015,4131
24/04/2015,11706
24/04/2015,8602
25/04/2015,2252
25/04/2015,20623
25/04/2015,4882
25/04/2015,12386
25/04/2015,15477
26/04/2015,1492
26/04/2015,13118
26/04/2015,3846
26/04/2015,8984
26/04/2015,9251
1/5/2015,2242
1/5/2015,13971
1/5/2015,3968
1/5/2015,10201
1/5/2015,8448
2/5/2015,2481
2/5/2015,19995
2/5/2015,8972
2/5/2015,12797
2/5/2015,13786
3/5/2015,1424
3/5/2015,13945
3/5/2015,3424
3/5/2015,8829
3/5/2015,10691
27/04/2015,1684
27/04/2015,13967
27/04/2015,3855
27/04/2015,9893
27/04/2015,6025
28/04/2015,1703
28/04/2015,10355
28/04/2015,3552
28/04/2015,9378
28/04/2015,5857
29/04/2015,1568
29/04/2015,10724
29/04/2015,3442
29/04/2015,9620
29/04/2015,6426
30/04/2015,1619
30/04/2015,11980
30/04/2015,3349
30/04/2015,8570
30/04/2015,6232
4/5/2015,1821
4/5/2015,15904
4/5/2015,3001
4/5/2015,12076
4/5/2015,11234
5/5/2015,1559
5/5/2015,10493
5/5/2015,2689
5/5/2015,8563
5/5/2015,5657
6/5/2015,1369
6/5/2015,10126
6/5/2015,2890
6/5/2015,6969
6/5/2015,6130
7/5/2015,1760
7/5/2015,11692
7/5/2015,3497
7/5/2015,9328
7/5/2015,6300
8/5/2015,2058
8/5/2015,12169
8/5/2015,3602
8/5/2015,8860
8/5/2015,6719
9/5/2015,2483
9/5/2015,20040
9/5/2015,4555
9/5/2015,11964
9/5/2015,13749
10/5/2015,1416
10/5/2015,11900
10/5/2015,2914
10/5/2015,7756
10/5/2015,8781
11/5/2015,1869
11/5/2015,10794
11/5/2015,3036
11/5/2015,10346
11/5/2015,6795
12/5/2015,1926
12/5/2015,11196
12/5/2015,3302
12/5/2015,8987
12/5/2015,7078
13/05/2015,1911
13/05/2015,11724
13/05/2015,3746
13/05/2015,8287
13/05/2015,6715
14/05/2015,1682
14/05/2015,12088
14/05/2015,3328
14/05/2015,7861
14/05/2015,6891
15/05/2015,2360
15/05/2015,13570
15/05/2015,5334
15/05/2015,11579
15/05/2015,9011
16/05/2015,2858
16/05/2015,19870
16/05/2015,5489
16/05/2015,13848
16/05/2015,15687
17/05/2015,1507
17/05/2015,11381
17/05/2015,2296
17/05/2015,5933
17/05/2015,8184
18/05/2015,1599
18/05/2015,10994
18/05/2015,2682
18/05/2015,8126
18/05/2015,6591
19/05/2015,2007
19/05/2015,10221
19/05/2015,3293
19/05/2015,8356
19/05/2015,6869
20/05/2015,2051
20/05/2015,11757
20/05/2015,3461
20/05/2015,9544
20/05/2015,7112
21/05/2015,2064
21/05/2015,12033
21/05/2015,3730
21/05/2015,10611
21/05/2015,7871
22/05/2015,2142
22/05/2015,14172
22/05/2015,3611
22/05/2015,10585
22/05/2015,8690
23/05/2015,2551
23/05/2015,21398
23/05/2015,4826
23/05/2015,15644
23/05/2015,15493
24/05/2015,1949
24/05/2015,16102
24/05/2015,3674
24/05/2015,9274
24/05/2015,12646
25/05/2015,1510
25/05/2015,15898
25/05/2015,2797
25/05/2015,8917
25/05/2015,11888
26/05/2015,1946
26/05/2015,15144
26/05/2015,3831
26/05/2015,12390
26/05/2015,10250
27/05/2015,1757
27/05/2015,15984
27/05/2015,3493
27/05/2015,12044
27/05/2015,10440
28/05/2015,2428
28/05/2015,14962
28/05/2015,4375
28/05/2015,15344
28/05/2015,10988
29/05/2015,2135
29/05/2015,15480
29/05/2015,4113
29/05/2015,13062
29/05/2015,10879
30/05/2015,2327
30/05/2015,21355
30/05/2015,6633
30/05/2015,18652
30/05/2015,14443
31/05/2015,1506
31/05/2015,11146
31/05/2015,2283
31/05/2015,7893
31/05/2015,8433
1/6/2015,1769
1/6/2015,12057
1/6/2015,2769
1/6/2015,8495
1/6/2015,6732
2/6/2015,1811
2/6/2015,12154
2/6/2015,2912
2/6/2015,9103
2/6/2015,7316
